elo_diff,avg_elo,material_diff_last,material_diff_avg,material_diff_var,ply_count,time_base,time_increment,outcome
-112.0,1459.0,2,1.1,0.69,27,600.0,12.0,1
5.0,1668.5,0,0.3,0.20999999999999996,12,900.0,0.0,-1
-12.0,1876.0,5,3.5,8.45,79,1200.0,0.0,1
224.0,1597.0,3,2.9,0.09,55,1200.0,5.0,1
4.0,1876.0,-9,-9.0,0.0,72,1200.0,0.0,-1
620.0,2089.0,0,0.9,0.09,16,900.0,0.0,-1
140.0,1632.0,15,12.2,9.959999999999999,67,900.0,0.0,1
-130.0,1632.0,-12,-12.1,0.09,82,900.0,0.0,-1
120.0,1632.0,19,18.1,0.09,111,900.0,0.0,1
-142.0,1632.0,2,1.7,0.21000000000000002,69,900.0,0.0,1
103.0,1868.5,16,15.2,5.76,113,900.0,0.0,1
132.0,1632.0,14,13.7,0.21000000000000002,71,900.0,0.0,1
125.0,1711.5,5,5.0,0.0,125,1200.0,10.0,1
-701.0,1568.5,-17,-13.9,13.09,72,900.0,0.0,-1
84.0,1677.0,-12,-10.0,4.0,128,1200.0,5.0,-1
22.0,1876.0,-8,-8.2,0.5599999999999999,88,1200.0,0.0,-1
-122.0,1632.0,-9,-7.7,8.21,48,900.0,0.0,-1
110.0,1632.0,11,10.7,0.21000000000000002,59,900.0,0.0,1
-98.0,1632.0,-12,-12.3,0.8099999999999999,128,900.0,0.0,-1
40.0,1876.0,-8,-7.7,0.21000000000000002,110,1200.0,0.0,-1
86.0,1632.0,15,10.2,23.759999999999998,129,900.0,0.0,1
-74.0,1632.0,-10,-10.0,0.0,68,900.0,0.0,-1
-76.0,1621.0,18,16.8,0.76,103,900.0,2.0,1
60.0,1632.0,4,3.7,0.8099999999999999,43,900.0,0.0,1
420.0,1796.0,6,6.0,0.0,85,2700.0,45.0,1
-80.0,1632.0,3,-1.3,12.21,43,900.0,0.0,1
68.0,1632.0,4,4.0,0.0,61,900.0,0.0,1
26.0,1876.0,3,2.3,0.21000000000000002,89,1200.0,0.0,1
-54.0,1632.0,-9,-8.9,0.09,106,900.0,0.0,-1
96.0,1621.0,-11,-8.1,6.890000000000001,148,900.0,2.0,-1
700.0,1569.0,12,9.6,3.2399999999999998,39,900.0,0.0,1
477.0,1844.5,-1,-0.4,0.64,23,900.0,0.0,1
11.0,1608.5,-16,-14.6,8.440000000000001,152,1800.0,0.0,-1
10.0,1876.0,7,5.1,7.49,101,1200.0,0.0,1
127.0,1683.5,-3,-1.7,2.4099999999999997,111,900.0,0.0,1
183.0,1754.5,14,6.2,8.959999999999999,91,900.0,0.0,1
28.0,1876.0,-20,-20.0,0.0,118,1200.0,0.0,-1
-96.0,1653.0,5,3.1,7.890000000000001,75,900.0,0.0,1
81.0,1632.5,-9,-9.0,0.0,194,900.0,0.0,-1
-699.0,1569.5,1,1.4,0.24,72,900.0,0.0,-1
46.0,1876.0,-9,-7.3,6.01,96,1200.0,0.0,-1
-101.0,1632.5,18,7.3,16.809999999999995,87,900.0,0.0,1
84.0,1653.0,0,0.0,0.0,77,900.0,0.0,1
105.0,1632.5,10,5.0,3.0,125,900.0,0.0,0
-21.0,1669.5,-1,-3.3,0.8099999999999999,67,1200.0,0.0,1
-44.0,1977.0,0,0.0,0.0,22,2700.0,45.0,-1
-93.0,1632.5,-15,-10.5,2.25,76,900.0,0.0,-1
115.0,1632.5,-13,-10.0,4.2,104,900.0,0.0,-1
32.0,1876.0,-7,-0.6,10.240000000000002,145,1200.0,0.0,1
-137.0,1632.5,12,8.1,2.29,61,900.0,0.0,1
159.0,1632.5,-11,-8.1,3.69,110,900.0,0.0,-1
-83.0,1864.5,-10,-6.4,19.44,64,900.0,0.0,-1
-149.0,1632.5,-18,-9.7,8.81,144,900.0,0.0,-1
139.0,1632.5,22,14.5,16.85,93,900.0,0.0,1
71.0,1639.5,-10,-6.4,13.24,48,900.0,0.0,-1
-161.0,1632.5,12,6.4,13.440000000000001,131,900.0,0.0,1
151.0,1632.5,8,5.8,1.56,83,900.0,0.0,1
-141.0,1632.5,-19,-10.2,9.76,94,900.0,0.0,-1
-41.0,1652.5,3,3.5,2.25,67,900.0,0.0,1
-146.0,1893.0,0,1.3,13.61,162,900.0,0.0,0
163.0,1632.5,-10,-10.0,0.0,168,900.0,0.0,-1
51.0,1731.5,-1,-0.7,0.21000000000000002,88,900.0,0.0,-1
-153.0,1632.5,-6,1.3,6.01,74,900.0,0.0,-1
143.0,1632.5,7,0.5,10.05,57,900.0,0.0,1
-167.0,1632.5,11,5.8,8.559999999999999,117,900.0,0.0,1
16.0,1876.0,1,4.3,2.81,87,1200.0,0.0,1
-37.0,1613.5,0,0.0,0.0,45,900.0,0.0,1
157.0,1632.5,16,17.2,4.36,81,900.0,0.0,1
60.0,1669.0,1,1.7,0.21000000000000002,99,900.0,0.0,1
-147.0,1632.5,-17,-6.6,29.840000000000003,90,900.0,0.0,-1
-289.0,1527.5,-8,-7.7,0.21000000000000002,88,900.0,0.0,-1
655.0,2147.5,5,5.0,0.0,93,900.0,0.0,1
21.0,1613.5,9,9.0,0.0,153,900.0,0.0,1
-71.0,1984.5,-8,-3.0,3.8,50,900.0,0.0,-1
-219.0,1592.5,0,0.3,0.8100000000000002,18,900.0,0.0,-1
229.0,1592.5,0,0.0,0.0,77,900.0,0.0,0
288.0,1786.0,4,1.9,7.089999999999999,67,900.0,0.0,1
-221.0,1592.5,-1,-1.1,6.49,40,900.0,0.0,-1
-189.0,1685.5,-5,-1.8,6.960000000000001,43,900.0,0.0,1
283.0,1527.5,7,6.5,0.25,75,900.0,0.0,1
181.0,1685.5,17,17.0,0.0,113,900.0,0.0,1
231.0,1592.5,4,4.0,0.0,91,900.0,0.0,0
-426.0,1622.0,-14,-10.1,25.890000000000004,42,900.0,0.0,-1
-173.0,1685.5,-11,-8.7,8.41,54,900.0,0.0,-1
-225.0,1592.5,-3,0.1,1.8900000000000001,52,900.0,0.0,-1
-453.0,2168.5,-1,-1.2,4.16,100,900.0,0.0,-1
164.0,1686.0,24,22.5,0.45,87,900.0,0.0,1
217.0,1592.5,4,0.2,2.7600000000000002,13,900.0,0.0,1
-349.0,1802.5,-1,-0.5,2.25,47,900.0,0.0,1
-209.0,1592.5,-1,-0.4,0.24000000000000005,28,900.0,0.0,-1
-277.0,1527.5,-16,-13.0,8.4,45,900.0,0.0,-1
235.0,1592.5,-9,-8.9,0.09,96,900.0,0.0,-1
-229.0,1592.5,-3,1.6,2.4399999999999995,48,900.0,0.0,-1
-247.0,1731.5,-16,-13.6,13.440000000000001,144,900.0,0.0,-1
221.0,1592.5,4,-0.8,3.3600000000000003,31,900.0,0.0,1
-213.0,1592.5,-1,-0.1,7.290000000000001,36,900.0,0.0,-1
205.0,1592.5,5,1.0,3.6,29,900.0,0.0,1
-197.0,1592.5,-1,1.5,10.65,62,900.0,0.0,-1
260.0,2052.0,3,2.9,0.09,125,900.0,0.0,1
451.0,2168.5,4,4.2,2.7600000000000002,73,900.0,0.0,1
221.0,1592.5,-14,-6.8,5.76,78,900.0,0.0,-1
40.0,1698.0,7,1.4,11.84,43,900.0,0.0,1
25.0,1880.5,-13,-7.4,13.440000000000001,122,1200.0,0.0,-1
-213.0,1592.5,-4,-0.5,2.65,26,900.0,0.0,-1
78.0,1637.0,-9,-3.8,23.16,124,900.0,0.0,-1
11.0,1771.5,10,1.2,9.16,49,900.0,0.0,1
223.0,1592.5,-3,-3.5,2.25,107,900.0,0.0,0
-215.0,1592.5,-2,-2.3,0.21000000000000002,50,900.0,0.0,-1
207.0,1592.5,3,2.1,0.09,67,900.0,0.0,1
-199.0,1592.5,1,-0.4,2.2399999999999998,50,900.0,0.0,-1
-98.0,1637.0,0,-0.7,1.41,45,900.0,0.0,1
43.0,1880.5,-12,-3.6,8.040000000000001,70,1200.0,0.0,-1
191.0,1592.5,1,0.0,7.2,27,900.0,0.0,1
-183.0,1592.5,-4,-2.8,4.16,46,900.0,0.0,-1
175.0,1592.5,2,1.1,0.09,43,900.0,0.0,1
-167.0,1592.5,-1,-0.2,0.16000000000000003,26,900.0,0.0,-1
54.0,1606.0,-2,-0.4,2.64,36,900.0,0.0,-1
110.0,1673.0,-4,-3.3,0.21000000000000002,96,900.0,0.0,-1
-74.0,1606.0,5,-1.2,8.16,59,900.0,0.0,1
175.0,1592.5,-1,-1.0,0.0,68,900.0,0.0,0
55.0,1776.5,3,2.9,0.09,79,900.0,0.0,1
-167.0,1592.5,-11,-2.1,9.89,34,900.0,0.0,-1
94.0,1606.0,5,9.5,20.25,56,900.0,0.0,-1
191.0,1592.5,-11,-5.4,13.440000000000001,112,900.0,0.0,-1
-254.0,2052.0,0,0.6,0.24000000000000005,34,900.0,0.0,-1
248.0,2052.0,0,-1.0,0.6,53,900.0,0.0,1
-242.0,2052.0,0,0.6,0.24000000000000005,34,900.0,0.0,-1
61.0,1880.5,3,0.0,6.0,84,1200.0,0.0,-1
252.0,2052.0,2,2.0,0.0,212,900.0,0.0,0
-82.0,1606.0,-15,-15.0,0.0,116,900.0,0.0,-1
-183.0,1592.5,-1,0.2,0.96,26,900.0,0.0,-1
175.0,1592.5,2,-1.1,1.49,43,900.0,0.0,1
-246.0,2052.0,0,0.6,0.24000000000000005,34,900.0,0.0,-1
-167.0,1592.5,0,0.0,0.0,56,900.0,0.0,-1
86.0,1606.0,3,2.2,0.5599999999999999,108,900.0,0.0,0
240.0,2052.0,0,-1.0,0.6,53,900.0,0.0,1
157.0,1592.5,3,1.7,0.41,51,900.0,0.0,1
96.0,1564.0,14,7.3,15.809999999999999,119,900.0,0.0,1
-164.0,1592.0,0,0.3,0.8100000000000002,20,900.0,0.0,0
-74.0,1606.0,-15,-13.8,3.3600000000000003,84,900.0,0.0,-1
-43.0,1690.5,0,0.0,0.0,44,1200.0,5.0,-1
104.0,1670.0,9,5.9,11.49,89,900.0,0.0,1
-84.0,1967.0,4,3.1,19.29,74,2700.0,45.0,1
49.0,1912.5,-5,-5.0,7.2,42,900.0,5.0,-1
160.0,1654.0,9,4.2,3.3600000000000003,69,900.0,0.0,1
139.0,1515.5,-20,-17.5,6.25,122,900.0,0.0,-1
29.0,1690.5,0,0.8,7.56,29,1200.0,5.0,1
-166.0,1663.0,-1,-0.2,0.16000000000000003,61,900.0,0.0,1
25.0,1614.5,-8,-7.7,0.21000000000000002,84,900.0,0.0,-1
-15.0,1720.5,-10,-1.9,8.69,54,1200.0,5.0,-1
259.0,1541.5,16,15.2,5.76,117,900.0,0.0,1
-185.0,1665.5,2,1.5,0.25,81,900.0,0.0,1
75.0,1893.5,8,8.0,0.0,165,900.0,5.0,1
-48.0,1477.0,0,0.0,0.0,114,900.0,0.0,-1
0.0,1635.0,2,1.9,0.09,95,900.0,0.0,1
95.0,1618.5,0,0.9,0.09,210,900.0,0.0,0
-74.0,1793.0,-10,-5.0,10.8,140,900.0,0.0,-1
-234.0,2052.0,0,0.6,0.24000000000000005,34,900.0,0.0,-1
228.0,2052.0,0,-1.0,0.6,53,900.0,0.0,1
-238.0,2052.0,-1,-1.0,0.0,78,900.0,0.0,0
232.0,2052.0,0,-1.0,0.6,53,900.0,0.0,1
85.0,1537.5,-13,-4.9,7.290000000000001,78,900.0,0.0,-1
325.0,1855.5,5,4.1,7.290000000000001,81,900.0,0.0,1
-40.0,1654.0,3,0.8,1.3599999999999999,145,900.0,0.0,0
-121.0,1620.5,10,5.5,8.25,95,900.0,0.0,1
-26.0,2023.0,8,4.0,16.0,115,900.0,0.0,1
-133.0,1599.5,-1,-2.1,1.29,76,900.0,0.0,-1
107.0,1619.5,2,4.4,1.44,77,900.0,0.0,1
123.0,1599.5,0,-4.8,4.16,69,900.0,0.0,1
88.0,1806.0,6,6.0,0.0,147,900.0,0.0,1
-113.0,1599.5,-13,-3.8,23.36,82,900.0,0.0,-1
-296.0,1247.0,-26,-26.0,0.0,86,900.0,0.0,-1
-337.0,1855.5,0,0.0,0.0,55,900.0,0.0,0
135.0,1599.5,0,-0.3,0.8100000000000002,18,900.0,0.0,-1
-125.0,1599.5,2,2.0,0.0,94,900.0,0.0,-1
43.0,1734.5,-20,-20.0,0.0,64,900.0,0.0,-1
-91.0,1454.5,-14,-12.9,5.09,68,600.0,12.0,-1
-134.0,1622.0,-2,-0.5,1.05,49,900.0,0.0,1
115.0,1599.5,2,2.0,0.0,69,900.0,0.0,1
-15.0,1635.5,-8,-6.0,6.0,75,900.0,0.0,1
-103.0,1599.5,-12,-2.3,12.809999999999999,26,900.0,0.0,-1
121.0,1620.5,0,0.0,0.0,13,900.0,0.0,1
-106.0,1619.0,-1,-0.1,0.09,14,900.0,0.0,-1
79.0,1454.5,2,0.8,0.76,35,600.0,12.0,1
26.0,2022.0,-1,-1.0,0.0,84,900.0,0.0,0
125.0,1599.5,0,-0.3,0.8100000000000002,18,900.0,0.0,-1
125.0,1599.5,0,-0.3,0.8100000000000002,18,900.0,0.0,-1
135.0,1622.5,-13,-5.9,22.69,58,900.0,0.0,-1
-65.0,1454.5,-11,-8.1,1.09,58,600.0,12.0,-1
103.0,1599.5,-3,-3.0,0.0,107,900.0,0.0,1
333.0,1855.5,5,4.2,0.15999999999999998,59,900.0,0.0,1
46.0,1688.0,1,3.5,6.25,76,900.0,0.0,-1
-91.0,1599.5,-7,-0.4,5.639999999999999,26,900.0,0.0,-1
111.0,1599.5,0,-0.3,0.8100000000000002,20,900.0,0.0,-1
-99.0,1599.5,-5,-2.0,3.6,52,900.0,0.0,-1
51.0,1454.5,10,8.3,3.81,85,600.0,12.0,1
121.0,1599.5,-10,-7.2,0.96,58,900.0,0.0,-1
-109.0,1599.5,-7,-1.7,3.41,40,900.0,0.0,-1
147.0,1623.5,-9,-2.0,5.6,96,900.0,0.0,-1
-30.0,1735.0,-4,-3.7,0.21000000000000002,90,900.0,0.0,-1
131.0,1599.5,-12,-9.8,2.16,104,900.0,0.0,-1
-76.0,2007.0,1,0.9,0.09,129,900.0,5.0,1
-37.0,1454.5,-7,-2.4,2.4399999999999995,44,600.0,12.0,-1
-201.0,1745.5,-7,-6.4,15.24,100,2700.0,0.0,-1
-121.0,1599.5,-4,0.7,3.41,16,900.0,0.0,-1
143.0,1599.5,0,-0.3,0.8100000000000002,18,900.0,0.0,-1
-133.0,1599.5,-4,-5.9,1.09,54,900.0,0.0,-1
123.0,1599.5,1,2.8,1.7600000000000002,123,900.0,0.0,1
23.0,1454.5,11,2.5,8.25,55,600.0,12.0,1
128.0,1831.0,6,2.0,9.0,67,900.0,0.0,1
-113.0,1599.5,-2,-0.2,3.7600000000000002,62,900.0,0.0,-1
-7.0,1454.5,-8,-4.4,10.440000000000001,22,600.0,12.0,-1
-9.0,1454.5,-1,-1.0,0.0,111,600.0,12.0,1
101.0,1599.5,9,4.9,5.89,39,900.0,0.0,1
548.0,1825.0,16,6.9,32.29,53,900.0,0.0,1
14.0,1735.0,4,2.8,14.76,63,900.0,0.0,1
335.0,1855.5,-1,0.2,6.959999999999999,64,2700.0,45.0,-1
-123.0,1599.5,15,7.8,5.76,145,900.0,0.0,1
-613.0,2062.5,-11,-6.5,15.65,60,900.0,0.0,-1
61.0,1473.5,-2,-2.9,1.89,58,900.0,0.0,-1
-39.0,1785.5,3,3.0,0.0,80,900.0,0.0,0
111.0,1599.5,0,0.0,0.0,135,900.0,0.0,1
-7.0,1454.5,18,13.9,19.490000000000002,91,600.0,12.0,1
-133.0,1599.5,10,8.5,6.45,139,900.0,0.0,1
123.0,1599.5,-1,-1.0,0.0,69,900.0,0.0,1
-65.0,2005.5,-10,-2.7,11.61,112,900.0,0.0,-1
-113.0,1599.5,-2,-1.3,0.21000000000000002,58,900.0,0.0,-1
-82.0,1473.0,-1,1.8,6.960000000000001,49,900.0,0.0,1
101.0,1599.5,9,0.3,9.809999999999999,29,900.0,0.0,1
-89.0,1599.5,-5,-4.3,1.61,72,900.0,0.0,-1
119.0,1830.5,5,4.5,0.25,87,900.0,0.0,1
-116.0,1681.0,10,1.4,8.44,67,900.0,0.0,1
-59.0,1680.5,-12,-10.6,0.44000000000000006,88,900.0,0.0,-1
264.0,2234.0,9,5.4,5.64,71,900.0,0.0,1
69.0,2005.5,0,0.2,0.16000000000000003,127,900.0,0.0,0
232.0,1890.0,7,2.5,2.25,111,900.0,0.0,1
-30.0,1947.0,-2,-2.0,0.0,96,900.0,5.0,-1
-49.0,1718.5,11,11.0,0.0,150,900.0,0.0,0
72.0,1684.0,6,3.1,11.89,69,1200.0,10.0,1
76.0,1667.0,7,6.6,2.6399999999999997,69,900.0,0.0,1
-55.0,2005.5,-8,-8.0,0.0,102,900.0,0.0,-1
49.0,1613.5,-9,-0.4,8.44,56,900.0,0.0,-1
-56.0,1978.0,-1,-1.0,0.0,208,900.0,0.0,-1
11.0,2019.5,2,1.5,0.65,69,900.0,0.0,1
12.0,1741.0,-6,-5.1,0.09,64,900.0,0.0,-1
80.0,1605.0,0,0.0,0.0,21,900.0,0.0,1
4.0,1741.0,0,0.6,0.8400000000000001,30,900.0,0.0,-1
-1.0,1734.5,-2,-2.0,0.0,36,900.0,0.0,-1
-29.0,2019.5,8,2.5,11.05,83,900.0,0.0,1
76.0,1978.0,0,0.2,0.96,58,900.0,0.0,-1
-8.0,1709.0,2,-0.7,0.8100000000000002,81,1200.0,5.0,1
-237.0,1900.5,-1,-1.0,0.0,234,900.0,0.0,-1
47.0,1673.5,2,2.0,0.0,162,900.0,10.0,-1
141.0,1637.5,-14,-10.0,16.0,56,900.0,0.0,-1
13.0,2019.5,1,0.9,0.49000000000000005,69,900.0,0.0,1
-46.0,1920.0,3,3.0,0.0,95,900.0,0.0,1
-175.0,1568.5,13,7.4,13.440000000000001,113,900.0,0.0,1
-261.0,1634.5,-4,-0.3,1.61,36,900.0,0.0,-1
-610.0,2061.0,-14,-12.6,2.44,76,900.0,0.0,-1
-114.0,1580.0,-2,-2.5,2.25,54,900.0,0.0,-1
255.0,1634.5,2,1.2,0.36,59,900.0,0.0,1
-137.0,1831.5,0,-0.1,0.29000000000000004,125,900.0,0.0,0
134.0,1171.0,27,18.7,17.61,93,900.0,0.0,1
59.0,1976.5,1,1.6,8.040000000000001,55,900.0,0.0,1
207.0,1727.5,20,16.0,16.0,117,900.0,0.0,1
584.0,1720.0,2,1.5,2.25,32,1200.0,0.0,1
-526.0,2102.0,-9,-8.1,1.89,60,900.0,0.0,-1
-107.0,1779.5,-1,-1.9,1.29,42,900.0,0.0,-1
-139.0,2093.5,-9,-4.9,8.690000000000001,54,900.0,0.0,-1
-79.0,1976.5,5,2.8,5.5600000000000005,75,900.0,0.0,1
-545.0,1828.5,-18,-17.2,5.76,74,900.0,0.0,-1
-550.0,1720.0,-19,-19.0,0.0,108,1200.0,0.0,-1
95.0,1779.5,5,1.6,2.6399999999999997,21,900.0,0.0,1
-199.0,1727.5,-5,-3.5,10.65,102,900.0,0.0,-1
161.0,1741.5,6,5.2,3.16,91,900.0,0.0,1
129.0,2093.5,1,-0.2,0.96,37,900.0,0.0,1
575.0,1828.5,-11,-3.9,24.09,52,900.0,0.0,-1
77.0,1981.5,2,1.3,0.21000000000000002,179,900.0,0.0,1
214.0,2047.0,0,-1.0,0.6,53,900.0,0.0,1
-206.0,2047.0,0,0.6,0.24000000000000005,34,900.0,0.0,-1
616.0,2533.0,5,1.2,1.7599999999999998,65,900.0,1.0,1
724.0,1582.0,19,18.2,5.76,99,900.0,0.0,1
-176.0,1602.0,-2,-1.5,0.25,134,900.0,0.0,-1
-573.0,1828.5,-19,-15.4,8.64,62,900.0,0.0,-1
-136.0,1718.0,0,-0.1,0.09,121,900.0,0.0,1
-84.0,1668.0,4,4.0,0.0,94,900.0,0.0,0
-724.0,1582.0,-8,-7.7,0.21000000000000002,74,900.0,0.0,-1
118.0,1619.0,3,3.9,1.49,47,900.0,0.0,1
-48.0,2039.0,2,2.0,0.0,145,900.0,0.0,0
126.0,1718.0,14,6.9,22.89,117,900.0,0.0,1
-106.0,1585.0,5,4.1,1.29,75,900.0,0.0,1
723.0,1582.5,1,0.0,0.2,45,900.0,0.0,1
-148.0,1718.0,0,-0.1,1.8900000000000001,41,900.0,0.0,1
138.0,1718.0,6,0.8,6.36,79,900.0,0.0,1
-79.0,1726.5,28,27.2,5.76,135,1500.0,0.0,1
94.0,1585.0,19,19.0,0.0,95,900.0,0.0,1
-128.0,1718.0,-11,-9.8,7.56,60,900.0,0.0,-1
36.0,1726.0,-4,-3.0,0.2,30,900.0,0.0,-1
118.0,1718.0,10,9.1,0.09,111,900.0,0.0,1
-60.0,1723.0,2,2.0,0.0,25,900.0,0.0,1
72.0,1668.0,-2,-0.9,1.29,31,900.0,0.0,1
-106.0,1718.0,-11,-10.3,0.21000000000000002,82,900.0,0.0,-1
198.0,2047.0,0,-1.0,0.6,53,900.0,0.0,1
-190.0,2047.0,0,0.6,0.24000000000000005,34,900.0,0.0,-1
182.0,2047.0,3,1.2,8.36,65,900.0,0.0,1
-174.0,2047.0,0,0.6,0.24000000000000005,34,900.0,0.0,-1
166.0,2047.0,0,-1.0,0.6,53,900.0,0.0,1
130.0,1584.0,4,4.1,0.29,101,900.0,0.0,1
-156.0,2047.0,0,0.6,0.24000000000000005,34,900.0,0.0,-1
180.0,2047.0,-8,-0.5,6.45,50,900.0,0.0,-1
-172.0,2047.0,0,0.6,0.24000000000000005,34,900.0,0.0,-1
162.0,2047.0,0,-1.0,0.6,53,900.0,0.0,1
-152.0,2047.0,0,0.6,0.24000000000000005,34,900.0,0.0,-1
-287.0,1637.5,4,2.6,0.44000000000000006,61,900.0,0.0,1
130.0,1757.0,6,5.1,0.09,113,900.0,10.0,1
-76.0,1738.0,12,12.0,0.0,135,900.0,0.0,1
130.0,2295.0,3,2.7,0.21000000000000002,133,900.0,0.0,1
-166.0,1578.0,1,5.5,2.25,114,900.0,0.0,-1
47.0,1879.5,20,14.8,11.76,135,900.0,0.0,1
374.0,2205.0,2,1.1,7.289999999999999,79,900.0,0.0,1
-124.0,1171.0,-35,-32.0,4.2,74,900.0,0.0,-1
-24.0,1680.0,-11,-8.4,4.24,88,900.0,0.0,-1
-29.0,1921.5,-3,-3.0,0.0,114,900.0,0.0,-1
-24.0,1665.0,18,7.9,17.29,111,900.0,0.0,1
1.0,2367.5,-3,-3.0,0.0,107,900.0,0.0,-1
31.0,1925.5,-6,-6.0,0.0,178,2700.0,45.0,-1
80.0,1778.0,2,-0.2,1.3599999999999999,47,900.0,0.0,1
-96.0,1614.0,0,0.0,0.0,14,900.0,0.0,-1
118.0,1614.0,-9,-8.9,0.09,110,900.0,0.0,-1
-140.0,1614.0,10,6.5,5.25,91,900.0,0.0,1
162.0,1614.0,0,-0.3,0.8100000000000002,18,900.0,0.0,-1
-152.0,1614.0,-1,-1.3,0.8100000000000002,70,900.0,0.0,-1
176.0,1614.0,0,-0.3,0.8100000000000002,18,900.0,0.0,-1
-168.0,1614.0,-6,-2.1,10.889999999999999,36,900.0,0.0,-1
192.0,1614.0,0,0.5,0.25,32,900.0,0.0,-1
-184.0,1614.0,-8,-6.7,7.410000000000001,54,900.0,0.0,-1
-85.0,1785.5,8,7.1,4.29,115,900.0,0.0,1
-258.0,1689.0,-15,-13.6,0.44000000000000006,52,900.0,0.0,-1
247.0,2241.5,13,5.0,30.0,71,900.0,0.0,1
-158.0,1622.0,-9,-9.8,0.16,70,900.0,0.0,-1
182.0,1622.0,4,7.0,5.4,52,900.0,0.0,-1
-174.0,1622.0,-25,-21.0,9.0,64,900.0,0.0,-1
318.0,1675.0,0,-1.3,7.210000000000001,122,900.0,0.0,0
166.0,1622.0,15,10.4,21.240000000000002,99,900.0,0.0,1
21.0,1761.5,7,-1.8,8.760000000000002,65,900.0,0.0,1
142.0,2047.0,0,-1.0,0.6,53,900.0,0.0,1
-156.0,1622.0,-10,-11.2,2.16,76,900.0,0.0,-1
-132.0,2047.0,0,0.6,0.24000000000000005,34,900.0,0.0,-1
146.0,1622.0,14,11.8,2.16,39,900.0,0.0,1
565.0,1834.5,15,15.0,0.0,95,900.0,0.0,1
-136.0,1622.0,-16,-13.7,10.41,66,900.0,0.0,-1
18.0,1750.0,-8,-2.7,4.61,90,900.0,0.0,-1
126.0,1622.0,11,11.0,0.6,81,900.0,0.0,1
-208.0,1624.0,-7,-4.8,0.76,60,900.0,0.0,-1
-118.0,1786.0,7,6.4,15.84,75,900.0,0.0,1
-148.0,1622.0,8,6.3,4.21,67,900.0,0.0,1
138.0,1622.0,17,13.0,2.8,75,900.0,0.0,1
-66.0,1735.0,6,5.3,2.41,71,900.0,0.0,1
-160.0,1622.0,-17,-15.5,2.25,65,900.0,0.0,1
184.0,1622.0,-2,-0.7,2.21,46,900.0,0.0,-1
-208.0,1622.0,9,5.8,7.960000000000001,137,900.0,0.0,1
122.0,2047.0,5,0.8,16.56,63,900.0,0.0,1
-144.0,2047.0,3,0.3,6.610000000000001,81,900.0,0.0,1
36.0,1751.0,2,2.0,0.0,72,900.0,0.0,0
200.0,1622.0,16,16.3,0.8099999999999999,65,900.0,0.0,1
-90.0,1773.0,-9,-4.8,2.76,68,1200.0,30.0,-1
-192.0,1622.0,-17,-13.8,9.959999999999999,96,900.0,0.0,-1
134.0,2047.0,0,-0.6,0.8400000000000001,41,900.0,0.0,1
-124.0,2047.0,0,0.6,0.24000000000000005,34,900.0,0.0,-1
112.0,2047.0,0,-1.0,0.6,53,900.0,0.0,1
216.0,1622.0,0,0.0,0.0,36,900.0,0.0,-1
-208.0,1622.0,-9,-9.0,0.0,94,900.0,0.0,-1
62.0,1807.0,3,3.9,4.29,67,900.0,0.0,1
200.0,1622.0,6,5.6,0.8400000000000001,39,900.0,0.0,1
-208.0,1622.0,1,1.0,0.0,73,900.0,0.0,0
200.0,1622.0,16,13.6,13.440000000000001,93,900.0,0.0,1
-192.0,1622.0,-10,-10.0,0.0,74,900.0,0.0,-1
184.0,1622.0,8,3.5,20.25,107,900.0,0.0,1
155.0,1907.5,2,0.7,2.6100000000000003,39,900.0,0.0,1
-176.0,1622.0,-10,-9.1,0.09,84,900.0,0.0,-1
-106.0,2044.0,-7,-2.1,4.290000000000001,54,900.0,0.0,-1
94.0,2044.0,0,-1.0,0.6,53,900.0,0.0,1
-123.0,1777.5,2,2.0,0.0,139,900.0,0.0,1
-116.0,2044.0,1,0.7,0.21000000000000002,39,900.0,0.0,1
168.0,1622.0,11,7.5,13.65,51,900.0,0.0,1
-158.0,1622.0,-13,-7.3,6.609999999999999,80,900.0,0.0,-1
-142.0,1628.0,-22,-18.3,7.409999999999999,50,900.0,0.0,-1
148.0,1622.0,10,8.7,1.21,33,900.0,0.0,1
-138.0,1622.0,-19,-18.5,0.25,70,900.0,0.0,-1
-62.0,1738.0,-6,-2.0,2.0,50,900.0,0.0,-1
128.0,1622.0,9,6.3,15.41,35,900.0,0.0,1
-118.0,1622.0,-6,-5.7,0.8099999999999999,60,900.0,0.0,-1
104.0,2044.0,0,-1.0,0.6,53,900.0,0.0,1
-92.0,2044.0,-6,-0.8,7.960000000000001,60,900.0,0.0,-1
140.0,1622.0,-11,-8.4,9.04,120,900.0,0.0,-1
80.0,2044.0,0,-0.6,0.8400000000000001,41,900.0,0.0,1
-84.0,2044.0,-2,-2.0,0.0,129,900.0,0.0,0
594.0,2067.0,10,9.0,2.4,71,900.0,0.0,1
-130.0,1622.0,-27,-23.2,14.559999999999999,118,900.0,0.0,-1
104.0,2044.0,-8,-3.2,3.96,64,900.0,0.0,-1
120.0,1622.0,18,18.0,0.0,109,900.0,0.0,1
-126.0,2044.0,3,-1.5,2.25,61,900.0,0.0,1
-142.0,1622.0,-1,-1.0,0.0,97,900.0,0.0,1
116.0,2044.0,0,-1.0,0.6,53,900.0,0.0,1
166.0,1622.0,0,-0.2,1.7599999999999998,62,900.0,0.0,-1
